Araria,Bihar (BR),2014,3.3,5.3,8.4,6.2,4.5,1.9,0.8,41,3379,14.4,3.1,36,39,25
Araria,Bihar (BR),2015,5.1,5.4,4.7,4.0,4.7,1.8,0.7,48,2694,13.6,13.9,27,25,48
Araria,Bihar (BR),2016,4.8,7.2,4.8,2.9,3.3,1.7,1.0,60,3045,9.6,22.3,33,33,34
Khammam,Telangana (TS),2014,6.6,4.9,4.0,5.3,2.7,1.0,0.6,47,3130,15.6,17.5,29,38,33
Khammam,Telangana (TS),2015,4.0,5.1,6.8,2.6,3.5,1.5,0.7,52,2939,9.3,4.4,34,28,38
Khammam,Telangana (TS),2016,5.1,3.7,5.0,5.4,2.8,1.7,0.6,44,2728,11.1,3.0,35,37,28
Yavatmal,Maharashtra (MH),2014,6.7,4.7,6.2,2.6,3.2,1.6,0.6,44,3487,15.8,5.0,36,36,28
Yavatmal,Maharashtra (MH),2015,6.7,2.9,7.2,2.7,3.3,1.6,1.0,58,2794,3.5,6.8,27,35,38
Yavatmal,Maharashtra (MH),2016,3.4,3.8,7.3,4.4,4.5,1.1,1.0,48,2603,14.6,21.8,32,39,29
Junagadh,Gujarat (GJ),2014,6.6,3.5,5.2,5.7,3.3,1.6,1.0,42,3419,7.6,6.1,40,31,29
Junagadh,Gujarat (GJ),2015,3.7,5.5,6.7,2.7,4.8,1.7,0.5,45,2867,9.2,5.4,40,29,31
Junagadh,Gujarat (GJ),2016,4.1,6.2,6.0,6.9,4.0,1.0,0.9,34,3266,15.9,3.9,33,27,40
Adilabad,Telangana (TS),2014,3.9,2.5,4.0,3.8,4.0,1.1,0.9,43,2512,11.4,11.0,27,28,45
Adilabad,Telangana (TS),2015,3.7,8.0,5.6,3.6,4.9,1.8,0.5,41,3258,15.5,21.1,24,30,46
Adilabad,Telangana (TS),2016,4.0,3.6,4.0,2.9,2.7,1.9,0.8,53,2530,5.4,3.9,32,30,38
South Delhi,Delhi (DL),2014,6.0,4.5,6.6,4.6,3.3,1.1,0.9,45,2760,3.2,18.2,30,26,44
South Delhi,Delhi (DL),2015,3.9,2.7,5.3,4.1,4.2,1.0,0.6,57,3397,16.2,12.3,36,26,38
South Delhi,Delhi (DL),2016,3.8,8.0,8.1,3.1,5.3,1.9,0.9,52,3095,5.1,7.9,32,34,34
Bhojpur,Bihar (BR),2014,5.7,4.9,9.0,2.6,4.7,1.8,0.7,43,2550,7.2,3.8,21,31,48
Bhojpur,Bihar (BR),2015,5.2,5.9,5.1,6.4,4.9,1.3,1.0,35,2623,4.2,11.7,22,31,47
Bhojpur,Bihar (BR),2016,5.7,4.4,5.1,2.2,2.5,1.2,0.5,53,3262,12.4,21.8,35,29,36
Tiruchirappalli,Tamil Nadu (TN),2014,6.2,6.1,5.4,3.0,5.3,1.1,0.5,32,2895,7.5,8.4,29,36,35
Tiruchirappalli,Tamil Nadu (TN),2015,5.4,7.7,4.0,5.0,2.8,1.9,0.6,46,3024,6.1,13.4,39,35,26
Tiruchirappalli,Tamil Nadu (TN),2016,5.0,2.7,7.8,5.2,3.2,1.2,1.0,39,3270,4.9,18.4,24,29,47
Srikakulam,Andhra Pradesh (AP),2014,4.7,6.1,6.9,3.8,5.3,2.0,1.0,56,2828,6.4,24.7,20,32,48
Srikakulam,Andhra Pradesh (AP),2015,5.2,7.7,4.6,6.0,4.0,1.9,0.6,48,2611,15.6,16.2,22,37,41
Srikakulam,Andhra Pradesh (AP),2016,6.4,6.7,4.1,5.0,4.8,1.7,0.6,53,3078,12.0,7.6,28,26,46
Dhanbad,Jharkhand (JH),2014,6.4,7.4,7.6,3.1,5.5,1.1,0.9,35,2534,15.7,4.2,25,31,44
Dhanbad,Jharkhand (JH),2015,3.9,5.9,8.2,2.9,3.6,1.2,0.5,45,2998,4.5,18.8,35,32,33
Dhanbad,Jharkhand (JH),2016,4.0,3.7,4.6,4.9,3.5,1.7,0.8,30,2875,11.2,16.6,38,28,34
Tumkur,Karnataka (KA),2014,4.0,7.7,4.7,2.3,4.6,2.0,0.9,54,2846,15.5,11.9,36,26,38
Tumkur,Karnataka (KA),2015,3.4,6.3,4.7,3.1,2.9,1.4,0.5,38,3082,5.6,11.0,37,28,35
Tumkur,Karnataka (KA),2016,5.3,4.9,7.1,2.2,4.8,1.7,0.9,42,2609,16.4,6.0,31,25,44
Sikar,Rajasthan (RJ),2014,6.5,6.3,5.5,4.1,5.4,1.2,1.0,52,2676,7.1,12.8,40,36,24
Sikar,Rajasthan (RJ),2015,5.5,3.6,5.9,3.7,4.7,1.0,0.7,53,2715,7.8,5.3,27,39,34
Sikar,Rajasthan (RJ),2016,6.8,4.7,6.9,3.5,2.6,1.9,0.9,33,2965,10.5,5.0,34,31,35
Maharajganj,Uttar Pradesh (UP),2014,5.5,7.2,8.2,6.6,4.2,1.2,1.0,48,3052,7.7,14.7,29,30,41
Maharajganj,Uttar Pradesh (UP),2015,5.0,4.2,4.0,4.4,4.8,1.5,0.7,53,2934,15.2,18.8,20,35,45
Maharajganj,Uttar Pradesh (UP),2016,4.8,5.4,4.9,2.9,4.7,1.2,0.6,48,3138,14.2,24.8,38,38,24
Bilaspur,Chhattisgarh (CG),2014,5.6,3.2,7.3,6.4,4.1,1.3,0.7,31,3144,16.1,14.7,37,25,38
Bilaspur,Chhattisgarh (CG),2015,6.1,4.8,7.7,4.7,3.9,1.8,0.7,59,3154,13.1,16.5,23,36,41
Bilaspur,Chhattisgarh (CG),2016,3.6,7.7,4.2,4.8,4.8,1.0,1.0,42,3210,11.8,12.2,35,37,28
Raigad,Maharashtra (MH),2014,4.0,7.6,5.2,4.5,3.9,1.4,0.9,54,2963,3.3,15.6,25,37,38
Raigad,Maharashtra (MH),2015,5.1,4.6,5.8,6.2,3.8,1.7,0.9,51,3046,6.6,17.0,40,34,26
Raigad,Maharashtra (MH),2016,4.8,5.2,4.0,3.8,3.3,1.8,1.0,31,3091,7.3,15.1,30,26,44
Fatehpur,Uttar Pradesh (UP),2014,6.7,7.4,8.0,4.9,5.5,1.0,0.7,51,2970,15.7,19.5,21,39,40
Fatehpur,Uttar Pradesh (UP),2015,7.0,5.8,9.0,3.1,5.2,1.5,0.6,30,2856,10.4,5.7,20,25,55
Fatehpur,Uttar Pradesh (UP),2016,6.1,4.5,4.4,5.3,5.3,1.4,0.5,45,2526,5.0,15.5,37,35,28
Kollam,Kerala (KL),2014,4.2,6.4,5.9,4.3,3.9,1.0,0.6,60,3395,11.5,8.6,31,30,39
Kollam,Kerala (KL),2015,5.9,5.0,8.2,2.0,3.7,1.9,0.8,38,3077,16.5,19.7,21,34,45
Kollam,Kerala (KL),2016,3.8,7.6,4.0,4.8,4.2,1.2,0.9,45,3344,10.7,16.7,34,25,41
Cuttack,Odisha (OD),2014,5.7,2.6,4.8,6.3,3.8,1.4,0.5,60,2759,11.2,15.5,21,34,45
Cuttack,Odisha (OD),2015,3.4,6.9,8.7,6.2,4.5,1.8,0.7,60,2806,7.3,8.6,25,34,41
Cuttack,Odisha (OD),2016,5.0,5.0,8.2,5.4,4.9,1.7,0.6,40,3418,4.3,15.2,33,39,28
Barmer,Rajasthan (RJ),2014,5.8,3.2,8.4,2.6,3.2,1.8,1.0,53,3305,5.1,6.4,31,32,37
Barmer,Rajasthan (RJ),2015,3.5,4.5,6.6,6.3,2.8,1.6,0.6,48,2964,5.1,16.9,33,29,38
Barmer,Rajasthan (RJ),2016,6.3,7.6,8.3,3.9,3.1,1.4,0.6,48,3381,13.8,6.4,24,38,38
Cuddalore,Tamil Nadu (TN),2014,3.6,6.0,6.4,3.6,3.0,1.3,1.0,56,2715,9.4,23.8,38,36,26
Cuddalore,Tamil Nadu (TN),2015,3.4,5.7,7.0,3.3,2.7,1.1,0.7,37,2723,14.0,14.1,40,25,35
Cuddalore,Tamil Nadu (TN),2016,3.8,5.1,7.6,5.9,5.5,1.2,0.7,58,3351,11.8,25.0,21,28,51
Buldhana,Maharashtra (MH),2014,5.3,6.2,8.6,2.7,3.3,1.6,1.0,58,3121,9.9,15.5,40,36,24
Buldhana,Maharashtra (MH),2015,3.7,3.8,4.9,6.5,3.8,1.9,0.8,47,3478,6.8,24.8,27,35,38
Buldhana,Maharashtra (MH),2016,5.8,6.4,7.1,4.5,4.4,1.7,0.9,57,3024,10.3,19.3,25,39,36
Beed,Maharashtra (MH),2014,4.7,7.0,9.0,2.4,4.1,1.1,0.5,46,3415,9.1,22.6,34,29,37
Beed,Maharashtra (MH),2015,3.7,7.9,7.0,6.6,5.0,2.0,0.7,33,2701,14.6,7.2,34,36,30
Beed,Maharashtra (MH),2016,3.0,4.4,7.9,2.7,5.1,1.6,0.7,50,2643,10.7,21.0,20,35,45
Ajmer,Rajasthan (RJ),2014,3.9,3.3,5.3,5.8,5.2,1.5,0.6,49,2734,8.8,9.4,25,32,43
Ajmer,Rajasthan (RJ),2015,3.7,4.7,7.6,5.9,3.2,1.5,0.6,48,2792,13.0,22.0,32,26,42
Ajmer,Rajasthan (RJ),2016,5.6,5.4,4.7,6.8,5.5,1.8,0.7,53,2899,5.9,9.9,34,27,39
Gulbarga,Karnataka (KA),2014,3.3,5.3,8.5,2.9,3.9,1.1,0.8,49,3462,8.6,5.3,39,36,25
Gulbarga,Karnataka (KA),2015,3.5,7.4,4.5,5.1,4.9,1.4,0.9,47,2553,11.4,15.0,33,29,38
Gulbarga,Karnataka (KA),2016,6.4,7.7,9.0,2.6,4.7,2.0,0.5,60,2655,3.5,19.5,34,38,28
Gopalganj,Bihar (BR),2014,4.4,6.5,4.4,6.4,3.3,1.2,0.5,52,2941,9.0,12.4,36,39,25
Gopalganj,Bihar (BR),2015,3.0,7.4,7.7,3.9,4.9,1.0,1.0,44,3219,11.3,10.3,23,31,46
Gopalganj,Bihar (BR),2016,5.2,3.3,4.3,6.7,2.5,1.7,0.5,35,2656,6.6,15.7,31,39,30
Siddharthnagar,Uttar Pradesh (UP),2014,5.7,3.5,7.3,2.2,3.5,1.9,0.9,38,2692,14.5,24.8,33,30,37
Siddharthnagar,Uttar Pradesh (UP),2015,6.1,5.7,8.4,5.1,2.8,1.7,1.0,32,2819,7.7,16.6,28,40,32
Siddharthnagar,Uttar Pradesh (UP),2016,5.4,6.5,6.8,4.8,4.7,1.2,0.8,37,3173,9.1,15.2,22,31,47
Nizamabad,Telangana (TS),2014,6.9,4.2,6.5,3.3,2.9,1.9,1.0,37,3313,12.9,6.1,26,39,35
Nizamabad,Telangana (TS),2015,6.6,6.6,6.0,6.4,4.9,1.4,0.5,43,3454,13.8,6.2,26,39,35
Nizamabad,Telangana (TS),2016,5.0,5.9,8.9,2.8,3.5,1.0,1.0,34,2521,10.4,25.0,31,34,35
Bharatpur,Rajasthan (RJ),2014,4.8,7.3,4.8,5.5,4.9,1.2,0.6,41,3274,16.2,11.0,34,29,37
Bharatpur,Rajasthan (RJ),2015,4.7,4.8,5.0,6.1,2.6,1.1,0.7,56,2956,14.0,24.4,35,38,27
Bharatpur,Rajasthan (RJ),2016,5.5,4.3,5.9,6.3,4.4,1.6,1.0,41,3095,14.4,3.1,34,36,30
Mathura,Uttar Pradesh (UP),2014,6.7,4.7,7.0,2.2,5.1,1.6,0.9,34,3045,14.2,13.3,38,28,34
Mathura,Uttar Pradesh (UP),2015,7.0,3.7,7.9,2.7,5.2,1.8,1.0,34,2937,15.0,24.2,25,28,47
Mathura,Uttar Pradesh (UP),2016,6.5,7.7,8.2,2.0,3.3,1.3,0.8,30,3110,14.9,14.6,32,36,32
Bellary,Karnataka (KA),2014,5.5,5.4,6.7,4.6,3.0,1.8,0.5,33,3158,4.3,4.0,20,36,44
Bellary,Karnataka (KA),2015,4.3,4.8,9.0,4.9,3.6,1.3,0.7,35,3279,10.1,17.7,35,34,31
Bellary,Karnataka (KA),2016,6.0,3.5,4.8,6.0,5.5,1.5,1.0,32,3476,5.7,10.6,30,28,42
West Delhi,Delhi (DL),2014,4.4,3.6,4.0,2.8,3.7,1.9,0.7,56,3058,8.2,16.8,23,34,43
West Delhi,Delhi (DL),2015,6.1,5.6,5.5,4.6,4.6,1.7,0.7,35,3167,8.4,21.8,26,36,38
West Delhi,Delhi (DL),2016,4.4,5.9,8.1,2.0,2.7,1.6,0.8,30,2578,8.3,13.1,24,28,48
Kannur,Kerala (KL),2014,6.2,7.2,6.3,6.8,4.6,2.0,0.6,40,3284,5.2,8.0,40,34,26
Kannur,Kerala (KL),2015,6.9,7.2,6.3,5.2,5.4,1.7,0.7,37,2706,14.7,11.5,33,35,32
Kannur,Kerala (KL),2016,5.2,4.8,5.7,3.8,3.6,1.4,0.7,36,2667,11.9,12.9,36,27,37
Mayurbhanj,Odisha (OD),2014,3.3,7.5,7.8,3.2,3.8,1.4,0.6,40,3418,6.2,4.2,27,32,41
Mayurbhanj,Odisha (OD),2015,3.7,4.8,8.1,4.2,5.2,2.0,0.6,33,2901,17.0,12.4,29,36,35
Mayurbhanj,Odisha (OD),2016,5.7,3.9,5.4,3.7,2.6,1.3,0.8,53,2861,8.6,10.5,35,25,40
Aurangabad,Bihar (BR),2014,5.6,3.1,4.7,5.2,4.4,1.0,0.6,35,3283,8.9,21.2,40,38,22
Aurangabad,Bihar (BR),2015,3.3,6.5,7.2,5.4,2.9,1.8,1.0,40,2526,13.3,15.1,27,38,35
Aurangabad,Bihar (BR),2016,6.8,5.1,7.0,7.0,4.8,1.6,0.6,32,3254,5.3,4.1,29,25,46
Firozabad,Uttar Pradesh (UP),2014,6.7,3.7,6.9,4.5,5.0,1.3,0.5,33,2550,16.2,13.0,30,33,37
Firozabad,Uttar Pradesh (UP),2015,6.7,6.9,6.8,6.9,2.7,1.9,0.5,48,2698,5.1,21.2,31,31,38
Firozabad,Uttar Pradesh (UP),2016,3.2,6.7,7.8,4.6,3.8,1.7,0.7,36,2573,12.5,9.1,37,35,28
Mirzapur,Uttar Pradesh (UP),2014,6.0,3.1,5.1,5.5,4.8,1.2,0.9,38,2593,6.9,17.8,26,39,35
Mirzapur,Uttar Pradesh (UP),2015,4.0,3.2,8.4,5.6,4.2,1.1,0.9,44,2623,6.9,15.3,26,39,35
Mirzapur,Uttar Pradesh (UP),2016,6.0,3.4,4.2,4.1,2.8,1.2,0.9,43,2508,5.3,13.9,28,40,32
Amritsar,Punjab (PB),2014,3.0,6.1,5.2,5.5,3.6,1.6,1.0,44,3347,14.2,20.8,31,36,33
Amritsar,Punjab (PB),2015,3.3,5.2,6.5,3.1,5.2,1.6,0.6,50,3153,9.1,21.7,26,27,47
Amritsar,Punjab (PB),2016,3.6,2.9,6.1,3.6,5.3,1.4,0.7,40,2768,5.5,8.1,33,33,34
Tirupur,Tamil Nadu (TN),2014,6.9,4.0,4.1,2.8,4.4,1.5,1.0,39,3294,10.8,13.1,33,31,36
Tirupur,Tamil Nadu (TN),2015,3.1,5.3,7.9,6.4,4.2,1.3,0.9,57,2626,6.5,3.5,29,40,31
Tirupur,Tamil Nadu (TN),2016,5.2,3.6,8.7,6.7,4.3,1.1,0.9,38,2913,10.2,16.3,22,30,48
Tiruvannamalai,Tamil Nadu (TN),2014,3.6,4.5,5.5,6.6,2.8,1.2,0.9,31,2970,11.6,6.7,36,26,38
Tiruvannamalai,Tamil Nadu (TN),2015,3.4,3.6,6.9,4.6,4.9,1.3,0.5,57,3368,9.1,5.5,26,29,45
Tiruvannamalai,Tamil Nadu (TN),2016,3.8,4.1,4.5,6.1,5.5,1.0,0.9,47,3489,16.6,6.3,22,26,52
Faizabad,Uttar Pradesh (UP),2014,7.0,7.3,4.6,3.0,5.1,1.3,0.9,33,3261,16.9,16.8,31,35,34
Faizabad,Uttar Pradesh (UP),2015,6.9,5.5,7.1,4.5,4.9,1.1,0.7,52,3192,8.1,10.6,22,39,39
Faizabad,Uttar Pradesh (UP),2016,3.6,7.7,4.8,4.2,2.5,1.2,0.8,59,3194,16.5,18.9,40,40,20
Basti,Uttar Pradesh (UP),2014,3.7,6.2,4.5,6.9,3.1,1.0,0.5,34,2874,12.1,9.2,39,25,36
Basti,Uttar Pradesh (UP),2015,5.6,4.0,4.4,7.0,4.9,1.6,0.9,45,3107,11.2,14.8,33,39,28
Basti,Uttar Pradesh (UP),2016,5.7,7.4,5.5,4.9,2.5,1.9,0.8,52,3198,5.0,4.3,21,31,48
Jabalpur,Madhya Pradesh (MP),2014,4.2,4.5,8.5,4.6,3.3,1.2,0.6,35,3038,14.7,21.1,23,35,42
Jabalpur,Madhya Pradesh (MP),2015,6.4,6.1,8.0,7.0,3.5,1.6,0.6,33,2674,10.5,16.5,38,29,33
Jabalpur,Madhya Pradesh (MP),2016,3.4,5.7,5.2,4.9,3.7,1.4,0.6,38,2591,12.0,4.8,27,25,48
Latur,Maharashtra (MH),2014,3.1,7.7,7.4,6.7,3.6,1.2,1.0,37,3333,13.1,10.8,37,25,38
Latur,Maharashtra (MH),2015,6.2,4.1,5.0,2.3,2.5,2.0,0.9,56,3334,10.7,20.0,20,36,44
Latur,Maharashtra (MH),2016,5.8,7.2,7.3,5.0,4.3,1.5,0.6,32,2581,12.2,9.0,20,29,51
Giridih,Jharkhand (JH),2014,6.5,3.1,5.0,3.6,3.4,1.6,0.5,31,2573,4.4,15.2,35,39,26
Giridih,Jharkhand (JH),2015,6.2,4.4,5.6,6.2,4.4,1.9,0.9,41,2664,15.9,18.0,20,29,51
Giridih,Jharkhand (JH),2016,3.1,4.7,8.6,2.5,5.0,1.7,0.8,52,2959,6.6,4.7,40,25,35
Sabarkantha,Gujarat (GJ),2014,3.8,5.1,5.4,3.8,4.3,1.2,0.9,46,3385,13.8,21.6,39,35,26
Sabarkantha,Gujarat (GJ),2015,3.0,5.1,5.2,3.8,3.8,1.9,0.6,57,3353,13.1,4.3,32,34,34
Sabarkantha,Gujarat (GJ),2016,4.7,6.2,7.9,4.6,3.0,1.9,0.9,44,2836,4.4,16.3,22,39,39
Bhilwara,Rajasthan (RJ),2014,3.8,5.0,5.2,2.1,5.1,1.7,0.5,49,2897,13.6,25.0,22,37,41
Bhilwara,Rajasthan (RJ),2015,4.9,4.3,8.9,4.5,3.8,1.0,0.6,33,2763,16.7,6.0,21,26,53
Bhilwara,Rajasthan (RJ),2016,6.4,5.2,6.1,4.4,4.7,1.5,0.9,52,3005,10.4,19.6,38,29,33
Thanjavur,Tamil Nadu (TN),2014,3.2,3.6,5.0,4.7,5.0,1.3,0.9,57,3209,14.2,3.6,34,27,39
Thanjavur,Tamil Nadu (TN),2015,6.7,7.6,4.7,6.3,4.7,2.0,0.9,59,2640,16.4,16.7,37,31,32
Thanjavur,Tamil Nadu (TN),2016,6.0,6.3,7.9,5.2,3.0,1.4,0.9,45,3326,15.4,19.1,35,40,25
Ambedkar Nagar,Uttar Pradesh (UP),2014,3.8,3.4,5.8,5.5,4.8,1.8,0.8,40,2884,3.3,8.1,26,38,36
Ambedkar Nagar,Uttar Pradesh (UP),2015,6.6,4.8,5.7,6.4,4.4,1.7,0.5,36,3447,11.9,20.1,24,36,40
Ambedkar Nagar,Uttar Pradesh (UP),2016,3.5,4.1,4.0,3.6,5.3,1.7,0.9,47,2557,7.9,4.8,36,31,33
Panchmahal,Gujarat (GJ),2014,3.9,6.4,5.8,2.3,4.4,1.4,0.6,49,2648,11.0,23.9,32,26,42
Panchmahal,Gujarat (GJ),2015,5.1,3.2,8.9,2.1,5.4,1.3,0.5,52,2981,6.6,18.7,24,34,42
Panchmahal,Gujarat (GJ),2016,6.2,6.0,8.2,3.2,2.9,1.2,0.6,54,3113,6.2,13.5,39,28,33
Bahraich,Uttar Pradesh (UP),2014,4.4,7.3,6.0,2.6,3.2,1.8,1.0,42,3192,15.0,2.7,20,30,50
Bahraich,Uttar Pradesh (UP),2015,5.8,6.5,8.3,6.8,4.8,1.4,0.7,52,3288,5.8,8.1,26,40,34
Bahraich,Uttar Pradesh (UP),2016,6.9,6.4,4.1,2.2,3.8,1.5,0.8,33,3489,4.7,6.2,40,34,26
Sagar,Madhya Pradesh (MP),2014,7.0,5.1,6.4,6.0,4.7,1.5,0.7,58,2568,16.7,24.5,29,33,38
Sagar,Madhya Pradesh (MP),2015,3.4,4.4,6.6,5.3,4.6,1.4,0.5,41,2658,9.4,6.7,35,29,36
Sagar,Madhya Pradesh (MP),2016,4.5,2.9,6.9,2.4,5.5,1.4,0.7,39,3215,5.7,15.8,30,31,39
Bhopal,Madhya Pradesh (MP),2014,6.8,3.4,7.6,6.0,2.5,1.9,0.8,34,2953,7.4,17.9,33,28,39
Bhopal,Madhya Pradesh (MP),2015,4.1,3.6,7.9,6.6,3.5,1.9,0.5,34,3181,10.6,8.2,25,37,38
Bhopal,Madhya Pradesh (MP),2016,4.6,3.7,8.2,4.7,2.7,2.0,1.0,56,3103,5.1,24.8,20,39,41
Bikaner,Rajasthan (RJ),2014,5.3,6.2,7.3,2.9,4.5,1.2,0.7,36,3329,10.0,21.2,21,29,50
Bikaner,Rajasthan (RJ),2015,4.6,3.4,5.3,3.6,2.9,1.8,0.9,51,2909,10.2,11.3,26,26,48
Bikaner,Rajasthan (RJ),2016,5.6,7.4,5.1,3.1,3.6,1.6,0.8,43,3030,9.8,11.2,37,40,23
Rewa,Madhya Pradesh (MP),2014,6.4,7.4,7.6,5.1,4.7,1.0,0.8,38,3489,8.6,15.5,32,30,38
Rewa,Madhya Pradesh (MP),2015,4.7,5.6,5.4,2.7,3.4,1.4,1.0,36,2994,11.8,5.7,24,39,37
Rewa,Madhya Pradesh (MP),2016,6.4,4.7,7.0,6.1,3.1,1.2,1.0,48,2930,5.4,22.5,34,36,30
Vizianagaram,Andhra Pradesh (AP),2014,5.6,5.5,5.6,3.2,5.5,1.8,0.7,32,2968,16.4,13.1,27,35,38
Vizianagaram,Andhra Pradesh (AP),2015,3.0,2.7,6.5,6.3,5.5,1.8,0.7,46,2660,15.6,10.6,32,32,36
Vizianagaram,Andhra Pradesh (AP),2016,5.4,4.3,8.3,5.8,4.5,1.5,0.7,56,3340,8.8,8.8,26,32,42
Rampur,Uttar Pradesh (UP),2014,6.9,7.3,6.8,5.4,4.3,1.5,0.5,40,2916,14.3,14.6,27,36,37
Rampur,Uttar Pradesh (UP),2015,3.0,3.6,5.7,5.3,5.1,1.2,0.7,54,3431,13.6,22.0,39,31,30
Rampur,Uttar Pradesh (UP),2016,3.2,4.0,4.8,3.2,3.8,1.1,0.6,36,2592,3.8,21.0,23,33,44
Balasore,Odisha (OD),2014,5.1,2.5,7.2,4.2,3.0,1.9,0.6,41,3161,5.0,4.6,35,39,26
Balasore,Odisha (OD),2015,4.8,6.9,8.4,5.0,4.5,2.0,0.5,54,2669,16.5,16.2,20,30,50
Balasore,Odisha (OD),2016,5.8,4.5,7.0,4.2,2.8,1.4,0.9,47,3114,3.3,3.3,31,39,30
Gurdaspur,Punjab (PB),2014,3.2,7.3,4.9,2.5,3.6,1.5,0.7,54,2579,13.1,5.1,29,37,34
Gurdaspur,Punjab (PB),2015,4.2,6.2,6.5,6.1,4.3,1.3,0.8,43,3209,15.2,18.7,35,38,27
Gurdaspur,Punjab (PB),2016,5.4,6.7,7.3,2.5,4.5,1.6,0.5,35,3210,13.2,23.7,22,31,47
Kheda,Gujarat (GJ),2014,6.1,4.8,4.7,3.4,5.4,1.1,0.8,33,3361,15.1,15.6,35,30,35
Kheda,Gujarat (GJ),2015,6.2,7.1,7.0,2.6,3.2,1.9,0.7,43,3294,12.2,6.1,25,25,50
Kheda,Gujarat (GJ),2016,3.1,2.7,5.8,6.0,3.0,1.1,0.8,38,2820,5.1,3.0,25,31,44
South West Delhi,Delhi (DL),2014,5.2,3.2,6.0,5.0,3.6,2.0,0.7,47,3458,14.1,3.3,20,40,40
South West Delhi,Delhi (DL),2015,3.7,6.3,4.7,4.0,5.0,1.4,0.7,52,3021,12.0,14.5,33,28,39
South West Delhi,Delhi (DL),2016,6.1,5.2,6.5,2.3,5.2,1.7,0.7,45,3065,9.0,6.8,21,26,53
East Singhbhum,Jharkhand (JH),2014,5.5,3.4,5.3,4.4,3.9,2.0,0.5,36,3036,9.2,3.2,22,39,39
East Singhbhum,Jharkhand (JH),2015,5.7,5.8,8.9,4.7,2.6,1.8,0.9,36,3026,9.7,21.2,25,30,45
East Singhbhum,Jharkhand (JH),2016,5.6,4.5,6.8,6.6,5.5,1.5,0.5,58,3199,9.0,12.0,26,36,38
Erode,Tamil Nadu (TN),2014,5.2,3.7,8.5,7.0,5.5,2.0,0.5,41,2914,11.5,20.5,39,31,30
Erode,Tamil Nadu (TN),2015,4.7,7.9,6.0,2.4,5.1,2.0,1.0,41,3009,8.1,9.4,21,33,46
Erode,Tamil Nadu (TN),2016,6.0,2.5,8.1,3.8,4.0,1.5,0.7,56,2791,16.2,16.5,21,40,39
Khordha,Odisha (OD),2014,6.0,5.4,4.4,3.2,3.9,1.0,1.0,52,3254,10.2,3.5,31,37,32
Khordha,Odisha (OD),2015,5.0,7.1,8.6,6.5,2.7,1.1,0.9,35,3374,14.6,18.5,20,40,40
Khordha,Odisha (OD),2016,7.0,2.6,4.4,3.3,3.9,1.9,0.7,53,3250,16.3,22.3,25,34,41
North East Delhi,Delhi (DL),2014,6.7,6.3,6.9,6.4,3.0,1.2,1.0,30,3388,15.8,19.2,22,39,39
North East Delhi,Delhi (DL),2015,5.4,3.3,8.5,3.3,3.1,1.7,1.0,60,2917,5.7,18.1,28,38,34
North East Delhi,Delhi (DL),2016,5.0,5.8,4.7,4.9,3.0,1.2,0.5,33,3363,6.9,9.4,37,34,29
Satna,Madhya Pradesh (MP),2014,5.4,6.6,5.2,5.5,4.9,1.0,1.0,34,3429,14.3,23.7,31,35,34
Satna,Madhya Pradesh (MP),2015,3.3,3.3,8.1,2.9,2.5,2.0,0.7,30,3082,15.6,15.4,22,32,46
Satna,Madhya Pradesh (MP),2016,6.5,7.4,4.1,3.3,5.3,1.9,0.9,56,2686,14.4,10.8,32,26,42
Supaul,Bihar (BR),2014,3.5,3.8,5.5,5.2,5.2,1.2,0.6,55,3103,9.2,16.6,22,40,38
Supaul,Bihar (BR),2015,3.2,6.7,6.5,4.0,4.2,1.4,0.9,42,2508,6.5,18.2,29,38,33
Supaul,Bihar (BR),2016,6.8,3.4,8.2,4.6,3.6,1.1,0.7,55,2660,8.9,14.8,21,39,40
Sambhal(Bheem Nagar),Uttar Pradesh (UP),2014,4.4,7.5,7.0,3.7,3.7,1.1,1.0,55,3063,11.9,11.2,27,39,34
Sambhal(Bheem Nagar),Uttar Pradesh (UP),2015,5.4,6.5,4.1,4.3,4.5,1.8,0.6,44,2697,12.5,20.5,31,40,29
Sambhal(Bheem Nagar),Uttar Pradesh (UP),2016,4.8,7.0,5.4,2.0,3.9,1.6,1.0,33,2815,8.4,10.9,22,31,47
Nawada,Bihar (BR),2014,4.4,4.4,4.1,4.7,5.3,2.0,0.7,50,3325,10.9,19.6,33,40,27
Nawada,Bihar (BR),2015,4.4,6.5,4.1,5.4,4.2,1.0,0.6,34,2577,8.4,13.6,22,25,53
Nawada,Bihar (BR),2016,3.5,6.7,4.8,7.0,3.5,1.7,0.8,39,2954,9.6,14.8,26,36,38
Mau,Uttar Pradesh (UP),2014,5.1,3.6,7.4,6.8,5.3,1.5,0.7,35,3443,5.0,18.0,37,38,25
Mau,Uttar Pradesh (UP),2015,6.8,6.9,7.2,3.0,4.6,1.5,0.5,33,2832,9.2,18.1,36,32,32
Mau,Uttar Pradesh (UP),2016,6.4,2.6,4.5,6.1,2.5,1.4,1.0,59,3450,10.9,4.6,22,30,48
Chandrapur,Maharashtra (MH),2014,3.3,6.0,7.6,2.2,5.5,1.7,0.9,60,3209,9.9,3.7,24,26,50
Chandrapur,Maharashtra (MH),2015,5.7,4.4,7.6,4.2,2.5,1.3,1.0,48,3279,6.2,20.7,33,38,29
